[QUOTE_DATETIME],[QUOTE_DATE],[QUOTE_TIME],[SYMBOL],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRY_TYPE],[DTE],[STRIKE],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[P_LAST],[P_SIZE],[P_BID],[P_ASK]
2023-10-03 09:30:00,2023-10-03,09:30:00,SPX,4303.64,2023-10-06,Weekly,2.6,4360.0,56.36,0.013,0.45959,0.00021,69.58291,-1.94116,0.0,0.53237,141,2149.57,10 x 18,1984.13,2328.8,-0.54041,0.00021,69.58291,-2.05755,-4.47026,0.56414,145,2093.85,7 x 10,1947.23,2251.52
2023-10-03 09:30:00,2023-10-03,09:30:00,SPX,4303.64,2023-10-06,Weekly,2.6,4370.0,66.36,0.015,0.45246,0.00017,69.58291,-2.38863,0.0,0.65509,125,2149.63,10 x 19,1982.89,2330.41,-0.54754,0.00017,69.58291,-2.50528,-5.27106,0.69913,145,2103.66,3 x 10,1957.65,2260.57
2023-10-03 09:30:00,2023-10-03,09:30:00,SPX,4303.64,2023-10-06,Weekly,2.6,4380.0,76.36,0.018,0.44535,0.00014,69.58291,-2.90902,0.0,0.79781,163,2149.84,7 x 10,1981.78,2332.16,-0.55465,0.00014,69.58291,-3.02594,-6.07332,0.85612,169,2113.61,4 x 11,1968.21,2269.75
2023-10-03 09:30:00,2023-10-03,09:30:00,SPX,4303.64,2023-10-06,Weekly,2.6,4390.0,86.36,0.02,0.43826,0.00012,69.58291,-3.50234,0.0,0.96053,162,2150.18,10 x 10,1980.8,2334.06,-0.56174,0.00012,69.58291,-3.61952,-6.8767,1.03511,171,2123.7,6 x 5,1978.91,2279.08
2023-10-03 09:30:00,2023-10-03,09:30:00,SPX,4303.64,2023-10-06,Weekly,2.6,4400.0,96.36,0.022,0.4312,0.0001,69.58291,-4.16858,0.0,1.14325,139,2150.67,5 x 13,1979.96,2336.1,-0.5688,0.0001,69.58291,-4.28602,-7.68087,1.2361,165,2133.92,7 x 4,1989.75,2288.55
2023-10-03 09:30:00,2023-10-03,09:30:00,SPX,4303.64,2023-10-21,Monthly,17.6,4100.0,-203.64,-0.047,0.55613,1e-05,180.62049,-6.15993,33.97641,4.38524,35,2200.4,4 x 11,2002.68,2417.64,-0.44387,1e-05,180.62049,-6.25412,-0.0,4.79993,24,1334.95,9 x 5,1202.71,1481.74
2023-10-03 09:30:00,2023-10-03,09:30:00,SPX,4303.64,2023-10-21,Monthly,17.6,4125.0,-178.64,-0.042,0.54929,1e-05,180.62049,-4.81746,30.01616,3.42954,32,2193.45,4 x 3,1995.11,2411.5,-0.45071,1e-05,180.62049,-4.91223,-0.0,3.74866,33,1348.96,3 x 10,1216.08,1496.36
2023-10-03 09:30:00,2023-10-03,09:30:00,SPX,4303.64,2023-10-21,Monthly,17.6,4150.0,-153.64,-0.036,0.54243,2e-05,180.62049,-3.65057,25.99394,2.59884,27,2186.76,6 x 8,1987.79,2405.65,-0.45757,2e-05,180.62049,-3.74592,-0.0,2.83489,27,1363.24,3 x 3,1229.71,1511.27
2023-10-03 09:30:00,2023-10-03,09:30:00,SPX,4303.64,2023-10-21,Monthly,17.6,4175.0,-128.64,-0.03,0.53555,2e-05,180.62049,-2.65928,21.91113,1.89314,35,2180.35,4 x 1,1980.72,2400.1,-0.46445,2e-05,180.62049,-2.7552,-0.0,2.05862,30,1377.8,8 x 7,1243.62,1526.45
2023-10-03 09:30:00,2023-10-03,09:30:00,SPX,4303.64,2023-10-21,Monthly,17.6,4200.0,-103.64,-0.024,0.52866,3e-05,180.62049,-1.84357,17.76914,1.31243,29,2174.22,4 x 17,1973.92,2394.85,-0.47134,3e-05,180.62049,-1.94006,-0.0,1.41985,34,1392.63,10 x 4,1257.79,1541.93
2023-10-03 09:30:00,2023-10-03,09:30:00,SPX,4303.64,2023-10-21,Monthly,17.6,4225.0,-78.64,-0.018,0.52176,5e-05,180.62049,-1.20345,13.56945,0.85673,36,2168.37,5 x 3,1967.37,2389.9,-0.47824,5e-05,180.62049,-1.30052,-0.0,0.91857,36,1407.74,1 x 6,1272.23,1557.69
2023-10-03 09:30:00,2023-10-03,09:30:00,SPX,4303.64,2023-10-21,Monthly,17.6,4250.0,-53.64,-0.012,0.51484,8e-05,180.62049,-0.73891,9.31359,0.52603,37,2162.8,1 x 4,1961.09,2385.26,-0.48516,8e-05,180.62049,-0.83656,-0.0,0.5548,27,1423.14,1 x 5,1286.95,1573.74
2023-10-03 09:30:00,2023-10-03,09:30:00,SPX,4303.64,2023-10-21,Monthly,17.6,4275.0,-28.64,-0.007,0.50793,0.00013,180.62049,-0.44996,5.00314,0.32033,30,2157.52,6 x 9,1955.07,2380.92,-0.49207,0.00013,180.62049,-0.54818,-0.0,0.32853,36,1438.82,10 x 3,1301.94,1590.09
2023-10-03 09:30:00,2023-10-03,09:30:00,SPX,4303.64,2023-10-21,Monthly,17.6,4300.0,-3.64,-0.001,0.50101,0.00017,180.62049,-0.3366,0.6397,0.23963,30,2152.52,10 x 17,1949.33,2376.9,-0.49899,0.00017,180.62049,-0.43539,-0.0,0.23976,33,1454.79,2 x 5,1317.22,1606.73
2023-10-03 09:30:00,2023-10-03,09:30:00,SPX,4303.64,2023-10-21,Monthly,17.6,4325.0,21.36,0.005,0.49409,0.00015,180.62049,-0.39883,0.0,0.28393,37,2147.82,3 x 17,1943.85,2373.19,-0.50591,0.00015,180.62049,-0.49819,-3.77507,0.28849,37,1471.05,8 x 9,1332.78,1623.67
2023-10-03 09:30:00,2023-10-03,09:30:00,SPX,4303.64,2023-10-21,Monthly,17.6,4350.0,46.36,0.011,0.48717,9e-05,180.62049,-0.63664,0.0,0.45322,38,2143.41,10 x 20,1938.64,2369.8,-0.51283,9e-05,180.62049,-0.73658,-8.23946,0.47472,37,1487.6,9 x 11,1348.62,1640.91
2023-10-03 09:30:00,2023-10-03,09:30:00,SPX,4303.64,2023-10-21,Monthly,17.6,4375.0,71.36,0.017,0.48026,6e-05,180.62049,-1.05004,0.0,0.74752,26,2139.29,10 x 5,1933.7,2366.72,-0.51974,6e-05,180.62049,-1.15056,-12.75174,0.79844,32,1504.45,8 x 3,1364.74,1658.45
2023-10-03 09:30:00,2023-10-03,09:30:00,SPX,4303.64,2023-10-21,Monthly,17.6,4400.0,96.36,0.022,0.47335,4e-05,180.62049,-1.63903,0.0,1.16682,37,2135.46,5 x 10,1929.04,2363.97,-0.52665,4e-05,180.62049,-1.74012,-17.31015,1.25967,33,1521.59,9 x 8,1381.16,1676.29
2023-10-03 09:30:00,2023-10-03,09:30:00,SPX,4303.64,2023-10-21,Monthly,17.6,4425.0,121.36,0.028,0.46646,3e-05,180.62049,-2.4036,0.0,1.71112,37,2131.93,4 x 16,1924.66,2361.53,-0.53354,3e-05,180.62049,-2.50526,-21.91287,1.8584,27,1539.02,7 x 14,1397.86,1694.44
2023-10-03 09:30:00,2023-10-03,09:30:00,SPX,4303.64,2023-10-21,Monthly,17.6,4450.0,146.36,0.034,0.45957,2e-05,180.62049,-3.34376,0.0,2.38042,29,2128.7,10 x 7,1920.54,2359.41,-0.54043,2e-05,180.62049,-3.446,-26.55809,2.59463,37,1556.75,3 x 4,1414.85,1712.89
2023-10-03 09:30:00,2023-10-03,09:30:00,SPX,4303.64,2023-10-21,Monthly,17.6,4475.0,171.36,0.04,0.45271,1e-05,180.62049,-4.45951,0.0,3.17472,33,2125.76,8 x 4,1916.71,2357.62,-0.54729,1e-05,180.62049,-4.56232,-31.24395,3.46836,32,1574.78,3 x 20,1432.13,1731.65
2023-10-03 09:30:00,2023-10-03,09:30:00,SPX,4303.64,2023-10-21,Monthly,17.6,4500.0,196.36,0.046,0.44586,1e-05,180.62049,-5.75084,0.0,4.09401,30,2123.12,3 x 16,1913.15,2356.15,-0.55414,1e-05,180.62049,-5.85423,-35.96856,4.47958,25,1593.11,8 x 13,1449.69,1750.71
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-06,Weekly,2.6,4200.0,-104.96,-0.024,0.57484,7e-05,69.59495,-4.80173,7.97301,1.31632,156,2168.41,4 x 20,2023.04,2324.22,-0.42516,7e-05,69.59495,-4.91384,-0.0,1.42648,152,1955.52,10 x 8,1799.3,2125.3
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-06,Weekly,2.6,4210.0,-94.96,-0.022,0.5678,9e-05,69.59495,-4.07248,7.24039,1.1164,157,2166.25,5 x 1,2019.7,2323.43,-0.4322,9e-05,69.59495,-4.18485,-0.0,1.20657,167,1963.1,5 x 2,1807.45,2132.16
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-06,Weekly,2.6,4220.0,-84.96,-0.02,0.56074,0.00011,69.59495,-3.41618,6.50127,0.93649,153,2164.22,1 x 14,2016.49,2322.79,-0.43926,0.00011,69.59495,-3.52882,-0.0,1.00867,179,1970.82,5 x 1,1815.73,2139.15
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-06,Weekly,2.6,4230.0,-74.96,-0.017,0.55364,0.00013,69.59495,-2.83284,5.75591,0.77658,131,2162.33,9 x 17,2013.39,2322.29,-0.44636,0.00013,69.59495,-2.94575,-0.0,0.83276,164,1978.67,6 x 12,1824.16,2146.27
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-06,Weekly,2.6,4240.0,-64.96,-0.015,0.54653,0.00016,69.59495,-2.32246,5.00459,0.63666,161,2160.57,3 x 13,2010.42,2321.94,-0.45347,0.00016,69.59495,-2.43564,-0.0,0.67886,157,1986.65,10 x 17,1832.72,2153.52
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-06,Weekly,2.6,4250.0,-54.96,-0.013,0.5394,0.0002,69.59495,-1.88503,4.24762,0.51675,141,2158.95,2 x 18,2007.58,2321.73,-0.4606,0.0002,69.59495,-1.99848,-0.0,0.54695,175,1994.77,4 x 4,1841.42,2160.89
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-06,Weekly,2.6,4260.0,-44.96,-0.01,0.53225,0.00025,69.59495,-1.52056,3.48528,0.41684,141,2157.46,2 x 5,2004.86,2321.67,-0.46775,0.00025,69.59495,-1.63428,-0.0,0.43705,142,2003.03,8 x 14,1850.26,2168.41
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-06,Weekly,2.6,4270.0,-34.96,-0.008,0.52509,0.00031,69.59495,-1.22905,2.71788,0.33693,172,2156.11,2 x 8,2002.27,2321.76,-0.47491,0.00031,69.59495,-1.34303,-0.0,0.34915,129,2011.42,9 x 14,1859.24,2176.05
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-06,Weekly,2.6,4280.0,-24.96,-0.006,0.51792,0.00038,69.59495,-1.0105,1.94572,0.27701,156,2154.9,4 x 20,1999.82,2322.0,-0.48208,0.00038,69.59495,-1.12475,-0.0,0.28324,175,2019.95,5 x 10,1868.37,2183.83
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-06,Weekly,2.6,4290.0,-14.96,-0.003,0.51074,0.00045,69.59495,-0.8649,1.16912,0.2371,176,2153.82,3 x 20,1997.49,2322.39,-0.48926,0.00045,69.59495,-0.97942,-0.0,0.23934,134,2028.62,2 x 4,1877.63,2191.75
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-06,Weekly,2.6,4300.0,-4.96,-0.001,0.50356,0.00049,69.59495,-0.79226,0.3884,0.21719,128,2152.89,8 x 18,1995.29,2322.93,-0.49644,0.00049,69.59495,-0.90704,-0.0,0.21743,140,2037.43,6 x 7,1887.04,2199.8
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-06,Weekly,2.6,4310.0,5.04,0.001,0.49638,0.0005,69.59495,-0.79258,0.0,0.21727,137,2152.1,2 x 17,1993.23,2323.62,-0.50362,0.0005,69.59495,-0.90763,-0.39613,0.21753,144,2046.38,1 x 2,1896.59,2207.99
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-06,Weekly,2.6,4320.0,15.04,0.003,0.48919,0.00046,69.59495,-0.86585,0.0,0.23736,145,2151.44,9 x 7,1991.3,2324.46,-0.51081,0.00046,69.59495,-0.98117,-1.18414,0.23962,131,2055.47,3 x 7,1906.28,2216.32
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-06,Weekly,2.6,4330.0,25.04,0.006,0.48202,0.0004,69.59495,-1.01208,0.0,0.27745,158,2150.93,9 x 5,1989.5,2325.45,-0.51798,0.0004,69.59495,-1.12767,-1.9753,0.28372,177,2064.7,4 x 20,1916.12,2224.79
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-06,Weekly,2.6,4340.0,35.04,0.008,0.47484,0.00033,69.59495,-1.23127,0.0,0.33753,136,2150.55,9 x 5,1987.84,2326.59,-0.52516,0.00033,69.59495,-1.34712,-2.76929,0.34981,179,2074.07,9 x 20,1926.1,2233.4
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-06,Weekly,2.6,4350.0,45.04,0.01,0.46768,0.00027,69.59495,-1.52342,0.0,0.41762,131,2150.32,5 x 14,1986.31,2327.87,-0.53232,0.00027,69.59495,-1.63953,-3.56577,0.43791,153,2083.58,1 x 1,1936.21,2242.15
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-06,Weekly,2.6,4360.0,55.04,0.013,0.46054,0.00022,69.59495,-1.88852,0.0,0.51771,133,2150.23,10 x 11,1984.91,2329.31,-0.53946,0.00022,69.59495,-2.0049,-4.36442,0.54801,124,2093.23,7 x 20,1946.48,2251.04
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-06,Weekly,2.6,4370.0,65.04,0.015,0.45341,0.00018,69.59495,-2.32658,0.0,0.63779,123,2150.28,3 x 2,1983.65,2330.9,-0.54659,0.00018,69.59495,-2.44323,-5.1649,0.6801,163,2103.02,3 x 17,1956.88,2260.07
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-06,Weekly,2.6,4380.0,75.04,0.017,0.44629,0.00015,69.59495,-2.83759,0.0,0.77788,155,2150.46,8 x 8,1982.52,2332.63,-0.55371,0.00015,69.59495,-2.95451,-5.96687,0.8342,171,2112.95,9 x 16,1967.42,2269.24
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-06,Weekly,2.6,4390.0,85.04,0.02,0.4392,0.00012,69.59495,-3.42157,0.0,0.93797,156,2150.79,10 x 11,1981.53,2334.51,-0.5608,0.00012,69.59495,-3.53875,-6.77002,1.01029,166,2123.02,3 x 19,1978.1,2278.55
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-06,Weekly,2.6,4400.0,95.04,0.022,0.43214,0.0001,69.59495,-4.0785,0.0,1.11805,150,2151.25,10 x 12,1980.67,2336.53,-0.56786,0.0001,69.59495,-4.19595,-7.574,1.20839,147,2133.22,9 x 8,1988.92,2288.0
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-21,Monthly,17.6,4100.0,-204.96,-0.048,0.55648,1e-05,180.67217,-6.2375,34.18334,4.43902,29,2201.43,6 x 4,2003.68,2418.69,-0.44352,1e-05,180.67217,-6.3317,-0.0,4.85909,34,1334.69,8 x 6,1202.44,1481.49
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-21,Monthly,17.6,4125.0,-179.96,-0.042,0.54964,1e-05,180.67217,-4.88535,30.2263,3.47674,25,2194.46,5 x 5,1996.1,2412.54,-0.45036,1e-05,180.67217,-4.98012,-0.0,3.80058,30,1348.68,3 x 15,1215.79,1496.1
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-21,Monthly,17.6,4150.0,-154.96,-0.036,0.54278,1e-05,180.67217,-3.70884,26.20723,2.63945,27,2187.76,3 x 16,1988.76,2406.67,-0.45722,1e-05,180.67217,-3.80418,-0.0,2.87957,38,1362.95,4 x 5,1229.41,1510.99
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-21,Monthly,17.6,4175.0,-129.96,-0.03,0.5359,2e-05,180.67217,-2.70797,22.12752,1.92717,37,2181.34,4 x 2,1981.69,2401.11,-0.4641,2e-05,180.67217,-2.80389,-0.0,2.09606,33,1377.49,7 x 4,1243.3,1526.16
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-21,Monthly,17.6,4200.0,-104.96,-0.024,0.52901,3e-05,180.67217,-1.88275,17.98858,1.33989,34,2175.19,6 x 19,1974.87,2395.84,-0.47099,3e-05,180.67217,-1.97924,-0.0,1.45005,38,1392.31,9 x 13,1257.46,1541.62
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-21,Monthly,17.6,4225.0,-79.96,-0.019,0.52211,5e-05,180.67217,-1.23317,13.79188,0.87761,38,2169.33,6 x 12,1968.31,2390.88,-0.47789,5e-05,180.67217,-1.33024,-0.0,0.94154,32,1407.41,5 x 16,1271.89,1557.37
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-21,Monthly,17.6,4250.0,-54.96,-0.013,0.5152,8e-05,180.67217,-0.75924,9.53895,0.54032,32,2163.74,6 x 7,1962.01,2386.22,-0.4848,8e-05,180.67217,-0.85688,-0.0,0.57053,27,1422.79,9 x 20,1286.59,1573.41
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-21,Monthly,17.6,4275.0,-29.96,-0.007,0.50829,0.00013,180.67217,-0.46095,5.23136,0.32804,36,2158.45,2 x 18,1955.98,2381.87,-0.49171,0.00013,180.67217,-0.55917,-0.0,0.33701,29,1438.46,7 x 14,1301.57,1589.74
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-21,Monthly,17.6,4300.0,-4.96,-0.001,0.50137,0.00017,180.67217,-0.3383,0.87071,0.24076,28,2153.44,4 x 19,1950.22,2377.83,-0.49863,0.00017,180.67217,-0.43709,-0.0,0.241,35,1454.41,6 x 15,1316.83,1606.36
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-21,Monthly,17.6,4325.0,20.04,0.005,0.49445,0.00015,180.67217,-0.3913,0.0,0.27847,37,2148.72,8 x 11,1944.73,2374.1,-0.50555,0.00015,180.67217,-0.49067,-3.54133,0.28249,37,1470.66,6 x 20,1332.38,1623.29
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-21,Monthly,17.6,4350.0,45.04,0.01,0.48754,0.0001,180.67217,-0.61994,0.0,0.44119,37,2144.29,3 x 3,1939.51,2370.69,-0.51246,0.0001,180.67217,-0.71988,-8.00308,0.46148,29,1487.19,4 x 12,1348.2,1640.51
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-21,Monthly,17.6,4375.0,70.04,0.016,0.48063,6e-05,180.67217,-1.02423,0.0,0.72891,30,2140.15,8 x 3,1934.56,2367.6,-0.51937,6e-05,180.67217,-1.12474,-12.51279,0.77797,30,1504.02,8 x 6,1364.32,1658.04
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-21,Monthly,17.6,4400.0,95.04,0.022,0.47372,4e-05,180.67217,-1.60416,0.0,1.14163,27,2136.31,6 x 11,1929.88,2364.83,-0.52628,4e-05,180.67217,-1.70525,-17.06871,1.23196,28,1521.15,3 x 10,1380.71,1675.86
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-21,Monthly,17.6,4425.0,120.04,0.028,0.46683,3e-05,180.67217,-2.35973,0.0,1.67934,30,2132.77,4 x 19,1925.48,2362.37,-0.53317,3e-05,180.67217,-2.4614,-21.66903,1.82345,33,1538.57,8 x 19,1397.4,1694.0
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-21,Monthly,17.6,4450.0,145.04,0.034,0.45995,2e-05,180.67217,-3.29095,0.0,2.34206,28,2129.52,8 x 12,1921.35,2360.24,-0.54005,2e-05,180.67217,-3.39319,-26.31193,2.55244,25,1556.28,5 x 10,1414.37,1712.43
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-21,Monthly,17.6,4475.0,170.04,0.039,0.45308,1e-05,180.67217,-4.39781,0.0,3.12978,27,2126.57,9 x 9,1917.5,2358.43,-0.54692,1e-05,180.67217,-4.50063,-30.99555,3.41893,31,1574.29,8 x 4,1431.64,1731.17
2023-10-03 09:31:00,2023-10-03,09:31:00,SPX,4304.96,2023-10-21,Monthly,17.6,4500.0,195.04,0.045,0.44623,1e-05,180.67217,-5.68032,0.0,4.0425,35,2123.91,3 x 9,1913.92,2356.94,-0.55377,1e-05,180.67217,-5.78371,-35.71803,4.42291,27,1592.6,8 x 16,1449.19,1750.21
2023-10-03 09:32:00,2023-10-03,09:32:00,SPX,4304.49,2023-10-06,Weekly,2.6,4200.0,-104.49,-0.024,0.57453,7e-05,69.5781,-4.76592,7.93766,1.30647,144,2168.07,4 x 20,2022.67,2323.92,-0.42547,7e-05,69.5781,-4.87803,-0.0,1.41564,156,1955.68,7 x 14,1799.5,2125.41
